pig_id,day_age,weight_kg,daily_feed_intake_kg,avg_temperature
LTW-007,293,107.05,3.813,14.1
LTW-007,294,108.37,3.904,14.0
LTW-007,295,107.53,3.884,12.5
LTW-007,296,108.05,3.808,12.2
LTW-007,297,108.12,3.806,12.1
LTW-007,298,108.63,3.815,11.1
LTW-007,299,108.44,3.839,15.2
LTW-007,300,108.39,3.834,12.9
LTW-008,1,1.0,0.1,8.9
LTW-008,2,1.38,0.1,8.9
LTW-008,3,1.0,0.108,7.3
LTW-008,4,1.24,0.1,6.3
LTW-008,5,1.56,0.1,8.4
LTW-008,6,1.41,0.1,9.7
LTW-008,7,1.32,0.132,8.6
LTW-008,8,1.51,0.106,6.5
LTW-008,9,1.82,0.136,5.7
LTW-008,10,1.02,0.1,9.7
LTW-008,11,1.81,0.1,7.8
LTW-008,12,1.73,0.1,9.6
LTW-008,13,2.06,0.148,7.0
LTW-008,14,1.86,0.137,9.0
LTW-008,15,2.06,0.1,8.4
LTW-008,16,2.38,0.1,10.2
LTW-008,17,2.77,0.131,11.4
LTW-008,18,2.14,0.114,9.0
LTW-008,19,2.33,0.1,9.4
LTW-008,20,1.97,0.162,9.3
LTW-008,21,2.34,0.1,8.7
LTW-008,22,2.9,0.13,13.4
LTW-008,23,2.59,0.1,10.0
LTW-008,24,2.73,0.128,10.6
LTW-008,25,3.58,0.11,10.1
LTW-008,26,3.38,0.268,12.8
LTW-008,27,3.43,0.19,10.7
LTW-008,28,3.42,0.122,12.6
LTW-008,29,3.44,0.156,7.8
LTW-008,30,3.98,0.169,10.7
LTW-008,31,4.11,0.194,9.2
LTW-008,32,4.31,0.28,12.0
LTW-008,33,4.33,0.179,9.9
LTW-008,34,3.91,0.18,10.1
LTW-008,35,3.97,0.152,11.7
LTW-008,36,4.28,0.242,11.7
LTW-008,37,4.68,0.262,14.0
LTW-008,38,5.09,0.228,12.3
LTW-008,39,5.38,0.259,11.3
LTW-008,40,5.65,0.187,13.6
LTW-008,41,5.53,0.345,10.9
LTW-008,42,4.81,0.18,12.7
LTW-008,43,6.08,0.285,9.9
LTW-008,44,5.95,0.288,15.8
LTW-008,45,6.03,0.248,12.4
LTW-008,46,6.36,0.31,11.6
LTW-008,47,6.48,0.221,15.4
LTW-008,48,6.63,0.29,14.1
LTW-008,49,7.08,0.283,13.0
LTW-008,50,7.09,0.324,14.2
LTW-008,51,7.24,0.337,10.1
LTW-008,52,7.38,0.349,13.8
LTW-008,53,8.23,0.359,15.5
LTW-008,54,8.22,0.364,16.0
LTW-008,55,7.96,0.253,15.8
LTW-008,56,8.53,0.338,14.3
LTW-008,57,8.89,0.316,15.5
LTW-008,58,9.34,0.342,15.0
LTW-008,59,9.4,0.403,15.2
LTW-008,60,9.81,0.302,15.9
LTW-008,61,10.42,0.434,17.2
LTW-008,62,10.53,0.395,16.6
LTW-008,63,10.14,0.366,15.7
LTW-008,64,10.61,0.48,15.6
LTW-008,65,11.15,0.469,13.5
LTW-008,66,11.98,0.474,17.1
LTW-008,67,11.47,0.378,19.1
LTW-008,68,11.81,0.457,20.2
LTW-008,69,11.85,0.447,17.2
LTW-008,70,12.53,0.493,19.1
LTW-008,71,12.54,0.491,19.2
LTW-008,72,12.93,0.427,19.3
LTW-008,73,12.89,0.535,19.3
LTW-008,74,13.96,0.637,16.4
LTW-008,75,13.83,0.507,17.8
LTW-008,76,14.71,0.587,20.0
LTW-008,77,15.12,0.611,18.5
LTW-008,78,15.04,0.54,19.2
LTW-008,79,15.63,0.67,20.6
LTW-008,80,16.15,0.699,21.0
LTW-008,81,16.13,0.56,18.8
LTW-008,82,16.89,0.64,19.6
LTW-008,83,16.82,0.654,20.0
LTW-008,84,17.37,0.746,19.6
LTW-008,85,17.62,0.716,20.7
LTW-008,86,17.69,0.576,22.1
LTW-008,87,18.21,0.697,19.7
LTW-008,88,18.51,0.696,22.5
LTW-008,89,18.65,0.771,20.6
LTW-008,90,19.58,0.751,21.8
LTW-008,91,19.64,0.662,22.9
LTW-008,92,20.67,0.783,22.9
LTW-008,93,20.52,0.706,22.3
LTW-008,94,20.66,0.733,23.7
LTW-008,95,22.15,0.819,23.4
LTW-008,96,22.75,0.869,25.3
LTW-008,97,22.87,0.882,23.2
LTW-008,98,22.8,0.844,23.8
LTW-008,99,22.98,0.922,22.0
LTW-008,100,23.67,0.878,21.6
LTW-008,101,24.64,0.893,22.5
LTW-008,102,24.99,0.964,23.9
LTW-008,103,24.87,0.977,25.3
LTW-008,104,25.61,0.984,22.7
LTW-008,105,25.93,0.995,24.2
LTW-008,106,26.34,1.046,28.1
LTW-008,107,26.47,1.056,27.6
LTW-008,108,27.4,1.127,26.8
LTW-008,109,28.1,1.019,25.6
LTW-008,110,28.07,1.036,26.0
LTW-008,111,28.65,1.183,25.3
LTW-008,112,28.84,1.177,27.1
LTW-008,113,29.86,1.16,25.0
LTW-008,114,29.58,1.105,26.7
LTW-008,115,29.34,1.129,28.3
LTW-008,116,30.44,1.258,26.8
LTW-008,117,31.14,1.158,27.9
LTW-008,118,31.93,1.158,27.4
LTW-008,119,32.18,1.295,27.2
LTW-008,120,32.95,1.2,27.1
LTW-008,121,33.01,1.271,26.3
LTW-008,122,34.06,1.24,30.0
LTW-008,123,34.35,1.3,26.1
LTW-008,124,34.51,1.357,25.1
LTW-008,125,34.89,1.343,25.3
LTW-008,126,35.71,1.25,27.1
LTW-008,127,36.61,1.348,27.9
LTW-008,128,35.96,1.38,29.5
LTW-008,129,37.42,1.397,28.7
LTW-008,130,37.56,1.453,29.2
LTW-008,131,38.54,1.342,30.2
LTW-008,132,38.53,1.279,29.4
LTW-008,133,38.85,1.498,28.8
LTW-008,134,39.67,1.536,28.8
LTW-008,135,39.99,1.467,30.2
LTW-008,136,40.93,1.491,30.6
LTW-008,137,41.14,1.548,32.6
LTW-008,138,41.84,1.478,27.5
LTW-008,139,42.07,1.504,32.0
LTW-008,140,42.69,1.723,29.9
LTW-008,141,43.54,1.517,31.6
LTW-008,142,43.85,1.664,26.4
LTW-008,143,43.93,1.634,31.0
LTW-008,144,44.52,1.686,30.0
LTW-008,145,45.49,1.755,31.2
LTW-008,146,45.81,1.725,28.6
LTW-008,147,46.04,1.708,31.6
LTW-008,148,46.54,1.771,33.1
LTW-008,149,47.56,1.768,33.7
LTW-008,150,48.5,1.778,31.3
LTW-008,151,48.49,1.852,31.8
LTW-008,152,48.9,1.806,29.8
LTW-008,153,49.32,1.786,31.4
LTW-008,154,50.03,1.772,30.7
LTW-008,155,50.8,1.827,34.5
LTW-008,156,50.58,1.942,31.4
LTW-008,157,51.43,1.844,31.9
LTW-008,158,51.94,1.914,31.6
LTW-008,159,52.83,1.92,32.0
LTW-008,160,53.02,2.005,32.0
LTW-008,161,53.52,1.935,28.1
LTW-008,162,54.65,2.134,31.5
LTW-008,163,54.06,2.066,29.1
LTW-008,164,54.95,2.04,29.0
LTW-008,165,55.4,2.141,30.4
LTW-008,166,56.5,2.134,30.7
LTW-008,167,56.92,2.036,30.0
LTW-008,168,56.89,2.073,30.5
LTW-008,169,57.79,2.082,32.8
LTW-008,170,58.3,2.22,28.9
LTW-008,171,58.9,2.239,30.2
LTW-008,172,59.48,2.175,30.8
LTW-008,173,59.67,2.212,30.7
LTW-008,174,60.0,2.33,33.8
LTW-008,175,60.82,2.246,30.9
LTW-008,176,61.36,2.222,30.8
LTW-008,177,61.9,2.198,31.6
LTW-008,178,62.21,2.364,33.7
LTW-008,179,63.09,2.316,33.4
LTW-008,180,63.21,2.319,31.8
LTW-008,181,63.92,2.298,31.8
LTW-008,182,64.07,2.32,28.3
LTW-008,183,64.22,2.415,31.9
LTW-008,184,64.94,2.374,29.3
LTW-008,185,65.63,2.48,29.9
LTW-008,186,66.48,2.484,32.7
LTW-008,187,67.17,2.485,30.8
LTW-008,188,66.89,2.51,32.2
LTW-008,189,67.83,2.525,32.2
LTW-008,190,68.54,2.472,32.4
LTW-008,191,68.84,2.435,31.9
LTW-008,192,68.73,2.606,30.2
LTW-008,193,69.57,2.533,33.5
LTW-008,194,69.9,2.512,31.5
LTW-008,195,70.52,2.626,27.2
LTW-008,196,70.64,2.576,30.8
LTW-008,197,71.17,2.619,31.7
LTW-008,198,71.32,2.689,29.5
LTW-008,199,72.82,2.702,31.8
LTW-008,200,72.79,2.7,32.3
LTW-008,201,73.52,2.724,29.6
LTW-008,202,73.98,2.721,30.5
LTW-008,203,73.97,2.692,31.4
LTW-008,204,74.69,2.733,31.1
LTW-008,205,75.17,2.744,29.5
LTW-008,206,75.97,2.758,30.4
LTW-008,207,76.4,2.834,29.0
LTW-008,208,76.84,2.826,27.2
LTW-008,209,77.12,2.752,27.9
LTW-008,210,77.36,2.821,28.7
LTW-008,211,77.76,2.788,27.8
LTW-008,212,77.84,2.83,31.3
LTW-008,213,78.85,2.827,28.3
LTW-008,214,79.19,2.891,29.5
LTW-008,215,79.71,2.84,27.0
LTW-008,216,79.93,2.896,30.6
LTW-008,217,80.41,2.908,30.3
LTW-008,218,80.98,2.862,24.6
LTW-008,219,81.3,2.955,27.9
LTW-008,220,81.6,3.004,26.5
LTW-008,221,82.16,3.074,28.6
LTW-008,222,82.85,3.061,26.0
LTW-008,223,83.25,3.081,26.7
LTW-008,224,82.78,2.985,27.6
LTW-008,225,84.05,3.056,29.0
LTW-008,226,84.21,3.113,27.5
LTW-008,227,84.67,3.097,26.7
LTW-008,228,85.14,3.154,25.9
LTW-008,229,85.39,3.136,30.1
LTW-008,230,86.13,3.108,28.5
LTW-008,231,86.46,3.208,28.2
LTW-008,232,86.69,3.146,29.6
LTW-008,233,87.07,3.212,26.0
LTW-008,234,87.55,3.038,27.4
LTW-008,235,87.89,3.215,25.3
LTW-008,236,88.2,3.251,25.1
LTW-008,237,88.76,3.195,25.3
LTW-008,238,88.7,3.264,24.2
LTW-008,239,89.76,3.212,24.3
LTW-008,240,89.54,3.257,23.9
LTW-008,241,89.92,3.208,24.5
LTW-008,242,90.41,3.255,23.9
LTW-008,243,91.7,3.281,25.8
LTW-008,244,91.86,3.368,24.5
LTW-008,245,91.6,3.265,23.0
LTW-008,246,92.69,3.322,24.6
LTW-008,247,92.65,3.153,20.7
LTW-008,248,92.9,3.354,22.1
LTW-008,249,92.94,3.384,23.7
LTW-008,250,93.62,3.325,22.8
LTW-008,251,93.32,3.161,21.5
LTW-008,252,94.36,3.288,21.4
LTW-008,253,94.54,3.303,24.7
LTW-008,254,94.35,3.364,18.6
LTW-008,255,95.02,3.359,20.9
LTW-008,256,95.78,3.37,25.0
LTW-008,257,96.52,3.532,23.4
LTW-008,258,96.25,3.467,20.8
LTW-008,259,96.61,3.421,18.5
LTW-008,260,96.64,3.536,20.6
LTW-008,261,97.57,3.428,19.2
LTW-008,262,98.03,3.469,18.4
LTW-008,263,97.97,3.481,21.3
LTW-008,264,98.01,3.538,18.8
LTW-008,265,98.1,3.488,20.3
LTW-008,266,98.75,3.595,20.0
LTW-008,267,99.23,3.452,19.2
LTW-008,268,99.47,3.563,17.9
LTW-008,269,99.45,3.499,19.0
LTW-008,270,100.92,3.639,18.0
LTW-008,271,100.53,3.502,17.7
LTW-008,272,101.62,3.588,18.2
LTW-008,273,100.95,3.637,17.5
LTW-008,274,101.45,3.589,18.5
LTW-008,275,101.21,3.566,16.7
LTW-008,276,101.53,3.675,15.9
LTW-008,277,102.75,3.554,18.9
LTW-008,278,102.51,3.632,15.6
LTW-008,279,102.78,3.619,18.9
LTW-008,280,102.78,3.634,14.9
LTW-008,281,103.39,3.684,14.2
LTW-008,282,103.34,3.605,13.7
LTW-008,283,104.49,3.701,15.2
LTW-008,284,103.9,3.649,15.5
LTW-008,285,104.51,3.669,15.4
LTW-008,286,105.12,3.684,14.4
LTW-008,287,105.34,3.798,13.5
LTW-008,288,105.67,3.731,10.6
LTW-008,289,106.06,3.702,17.9
LTW-008,290,105.96,3.791,15.8
LTW-008,291,106.3,3.746,15.9
LTW-008,292,106.93,3.845,14.6
LTW-008,293,106.43,3.794,14.0
LTW-008,294,107.47,3.799,13.1
LTW-008,295,106.85,3.768,13.7
LTW-008,296,107.17,3.803,12.5
LTW-008,297,107.87,3.877,16.2
LTW-008,298,108.19,3.85,12.4
LTW-008,299,107.89,3.76,13.1
LTW-008,300,108.46,3.755,12.3
LTW-009,1,2.09,0.1,9.2
LTW-009,2,2.17,0.145,7.3
LTW-009,3,2.1,0.1,7.2
LTW-009,4,2.29,0.1,8.8
LTW-009,5,2.6,0.1,7.2
LTW-009,6,3.16,0.106,8.8
LTW-009,7,2.84,0.119,11.0
LTW-009,8,2.55,0.123,7.1
LTW-009,9,3.06,0.119,7.3
LTW-009,10,2.85,0.124,9.0
LTW-009,11,3.54,0.148,9.6
LTW-009,12,3.21,0.101,8.0
LTW-009,13,3.42,0.105,7.4
LTW-009,14,3.99,0.126,10.5
LTW-009,15,3.77,0.139,11.0
LTW-009,16,3.97,0.165,8.6
LTW-009,17,4.76,0.183,8.9
LTW-009,18,3.9,0.134,12.9
LTW-009,19,4.35,0.186,10.5
LTW-009,20,4.21,0.1,10.0
LTW-009,21,4.92,0.143,11.0
LTW-009,22,4.86,0.181,11.0
LTW-009,23,5.28,0.132,12.4
LTW-009,24,4.65,0.135,10.2
LTW-009,25,5.15,0.211,9.2
LTW-009,26,5.17,0.24,10.7
LTW-009,27,5.36,0.248,9.4
LTW-009,28,6.06,0.287,10.5
LTW-009,29,6.25,0.238,10.0
LTW-009,30,6.04,0.279,11.7
LTW-009,31,6.48,0.251,12.0
LTW-009,32,6.79,0.266,12.2
LTW-009,33,7.22,0.254,12.0
LTW-009,34,7.31,0.287,12.3
LTW-009,35,7.6,0.276,12.0
LTW-009,36,7.33,0.271,9.2
LTW-009,37,8.08,0.331,10.5
LTW-009,38,8.0,0.227,12.7
LTW-009,39,8.27,0.288,11.1
LTW-009,40,8.56,0.356,11.6
LTW-009,41,8.72,0.4,13.2
LTW-009,42,8.98,0.289,11.5
LTW-009,43,9.5,0.333,15.1
LTW-009,44,9.07,0.348,11.5
LTW-009,45,9.99,0.463,13.2
LTW-009,46,10.06,0.329,14.1
LTW-009,47,10.33,0.411,11.1
LTW-009,48,10.73,0.398,11.1
LTW-009,49,10.77,0.489,11.5
LTW-009,50,11.16,0.406,12.6
LTW-009,51,11.42,0.388,13.8
LTW-009,52,10.98,0.365,14.8
LTW-009,53,12.08,0.405,12.9
LTW-009,54,12.18,0.52,14.0
LTW-009,55,12.4,0.52,15.1
LTW-009,56,12.64,0.547,15.8
LTW-009,57,13.68,0.555,15.4
LTW-009,58,13.51,0.491,14.3
LTW-009,59,13.8,0.554,17.5
LTW-009,60,13.97,0.501,17.4
LTW-009,61,14.57,0.569,14.9
LTW-009,62,15.1,0.586,16.6
LTW-009,63,15.22,0.569,17.6
LTW-009,64,15.06,0.622,16.7
LTW-009,65,15.88,0.643,17.0
LTW-009,66,15.87,0.58,18.6
LTW-009,67,16.84,0.737,17.3
LTW-009,68,16.86,0.68,14.7
LTW-009,69,17.52,0.756,19.7
LTW-009,70,17.42,0.67,16.1
LTW-009,71,18.37,0.758,17.9
LTW-009,72,18.94,0.772,18.3
LTW-009,73,18.12,0.708,20.7
LTW-009,74,19.68,0.787,18.5
LTW-009,75,19.15,0.708,18.8
LTW-009,76,19.73,0.711,21.2
LTW-009,77,19.95,0.73,19.9
LTW-009,78,20.94,0.703,21.1
LTW-009,79,21.14,0.844,18.4
LTW-009,80,21.26,0.887,19.7
LTW-009,81,22.07,0.93,19.4
LTW-009,82,21.56,0.811,20.4
LTW-009,83,22.56,0.909,18.4
LTW-009,84,22.83,0.861,18.5
LTW-009,85,23.57,0.904,20.7
LTW-009,86,24.13,0.995,24.4
LTW-009,87,23.99,0.819,22.5
LTW-009,88,24.15,0.841,21.0
LTW-009,89,25.33,0.995,23.2
LTW-009,90,24.98,1.031,22.3
LTW-009,91,25.56,1.013,21.9
LTW-009,92,26.0,1.032,21.6
LTW-009,93,26.15,1.011,23.6
LTW-009,94,27.18,1.056,22.1
LTW-009,95,27.6,1.052,21.4
LTW-009,96,27.76,1.015,23.4
LTW-009,97,28.81,1.201,19.9
LTW-009,98,28.88,1.106,24.8
LTW-009,99,28.8,1.085,24.7
LTW-009,100,29.72,1.17,23.1
LTW-009,101,29.58,1.188,25.3
LTW-009,102,30.35,1.151,25.4
LTW-009,103,30.54,1.316,26.0
LTW-009,104,30.79,1.148,25.8
LTW-009,105,31.63,1.267,24.1
LTW-009,106,31.88,1.24,25.3
LTW-009,107,32.7,1.161,23.3
LTW-009,108,32.79,1.266,27.9
LTW-009,109,33.29,1.184,27.0
LTW-009,110,33.88,1.254,26.4
LTW-009,111,34.28,1.356,24.5
LTW-009,112,34.92,1.327,25.6
LTW-009,113,35.33,1.327,27.1
LTW-009,114,36.16,1.368,25.4
LTW-009,115,36.25,1.274,26.3
LTW-009,116,37.07,1.413,26.1
LTW-009,117,37.13,1.474,25.4
LTW-009,118,37.23,1.391,27.2
LTW-009,119,38.31,1.471,27.6
LTW-009,120,39.11,1.461,28.0
LTW-009,121,38.86,1.518,26.9
LTW-009,122,39.66,1.505,28.3
LTW-009,123,40.57,1.596,29.6
LTW-009,124,40.25,1.59,28.6
LTW-009,125,41.27,1.513,28.0
LTW-009,126,41.29,1.615,28.8
LTW-009,127,42.49,1.59,28.0
LTW-009,128,42.83,1.658,30.6
LTW-009,129,43.34,1.643,30.2
LTW-009,130,43.25,1.613,29.4
LTW-009,131,43.29,1.626,27.6
LTW-009,132,44.79,1.62,30.0
LTW-009,133,44.8,1.673,29.1
LTW-009,134,45.22,1.695,28.1
LTW-009,135,45.76,1.751,29.0
LTW-009,136,46.3,1.75,33.1
LTW-009,137,46.83,1.768,30.2
LTW-009,138,47.45,1.905,28.0
LTW-009,139,48.02,1.864,32.5
LTW-009,140,47.96,1.864,28.2
LTW-009,141,48.79,1.797,30.9
LTW-009,142,48.87,1.885,29.0
LTW-009,143,49.52,1.879,29.6
LTW-009,144,50.33,1.965,31.5
LTW-009,145,50.64,1.906,31.8
LTW-009,146,51.16,1.909,33.0
LTW-009,147,51.96,1.979,34.0
LTW-009,148,51.59,1.784,32.4
LTW-009,149,52.5,1.884,30.5
LTW-009,150,53.32,1.999,30.3
LTW-009,151,53.58,2.071,30.3
LTW-009,152,53.4,2.004,33.5
LTW-009,153,54.24,2.107,32.6
LTW-009,154,54.55,2.033,27.6
LTW-009,155,55.24,2.079,34.8
LTW-009,156,55.47,2.072,32.2
LTW-009,157,55.92,2.083,31.6
LTW-009,158,57.25,2.165,32.0
LTW-009,159,57.37,2.159,30.7
LTW-009,160,57.82,2.125,32.2
LTW-009,161,58.15,2.22,30.3
LTW-009,162,58.65,2.242,34.3
LTW-009,163,59.05,2.183,32.5
LTW-009,164,59.32,2.297,34.3
LTW-009,165,60.13,2.286,29.6
LTW-009,166,60.46,2.246,30.9
LTW-009,167,60.65,2.273,32.1
LTW-009,168,62.16,2.337,29.8
LTW-009,169,61.39,2.383,32.5
LTW-009,170,62.1,2.296,31.9
LTW-009,171,62.66,2.334,28.3
LTW-009,172,64.08,2.403,33.5
LTW-009,173,63.59,2.416,32.9
LTW-009,174,64.15,2.327,31.0
LTW-009,175,64.53,2.399,31.1
LTW-009,176,65.09,2.379,33.5
LTW-009,177,65.28,2.358,28.5
LTW-009,178,66.06,2.324,34.8
LTW-009,179,66.41,2.496,31.0
LTW-009,180,66.46,2.418,32.2
LTW-009,181,67.0,2.581,33.9
LTW-009,182,67.14,2.463,32.1
LTW-009,183,68.13,2.494,32.8
LTW-009,184,68.14,2.539,31.3
LTW-009,185,69.21,2.593,31.2
LTW-009,186,69.06,2.509,31.0
LTW-009,187,70.22,2.695,32.7
LTW-009,188,70.83,2.605,31.6
LTW-009,189,70.37,2.622,30.2
LTW-009,190,70.69,2.572,32.9
LTW-009,191,71.68,2.638,31.9
LTW-009,192,72.63,2.755,28.1
LTW-009,193,72.83,2.751,32.5
LTW-009,194,73.26,2.694,30.4
LTW-009,195,72.9,2.61,30.5
LTW-009,196,73.52,2.661,31.3
LTW-009,197,74.21,2.782,30.9
LTW-009,198,74.66,2.737,30.1
LTW-009,199,74.75,2.718,30.2
LTW-009,200,74.65,2.76,28.3
LTW-009,201,75.81,2.744,28.5
LTW-009,202,76.1,2.854,31.0
LTW-009,203,76.68,2.86,28.5
LTW-009,204,76.94,2.902,30.0
LTW-009,205,76.89,2.858,30.8
LTW-009,206,77.49,2.731,28.3
LTW-009,207,77.87,2.804,27.7
LTW-009,208,78.4,2.881,26.3
LTW-009,209,78.67,2.833,27.1
LTW-009,210,79.26,2.914,28.3
LTW-009,211,80.03,2.914,29.2
LTW-009,212,80.1,2.992,30.7
LTW-009,213,80.6,2.964,27.7
LTW-009,214,80.61,2.951,30.4
LTW-009,215,81.23,3.001,29.9
LTW-009,216,81.29,2.927,28.6
LTW-009,217,81.72,3.053,29.2
LTW-009,218,82.24,3.092,27.4
LTW-009,219,82.47,3.038,25.1
LTW-009,220,83.23,3.043,29.4
LTW-009,221,83.33,3.039,28.2
LTW-009,222,83.84,2.959,27.9
LTW-009,223,84.03,3.051,28.7
LTW-009,224,84.76,3.078,26.8
LTW-009,225,84.61,3.153,27.9
LTW-009,226,84.79,3.11,28.3
LTW-009,227,85.34,3.098,24.4
LTW-009,228,85.52,3.077,25.9
LTW-009,229,85.84,3.14,26.1
LTW-009,230,86.23,3.014,27.5
LTW-009,231,86.25,3.053,28.1
LTW-009,232,87.71,3.092,26.1
LTW-009,233,87.77,3.165,26.1
LTW-009,234,88.04,3.258,26.9
LTW-009,235,87.96,3.229,25.5
LTW-009,236,88.21,3.108,22.5
LTW-009,237,88.73,3.2,27.2
LTW-009,238,89.34,3.151,24.4
LTW-009,239,88.96,3.189,27.1
LTW-009,240,89.65,3.146,23.5
LTW-009,241,90.11,3.198,24.7
LTW-009,242,91.04,3.202,22.8
LTW-009,243,90.76,3.241,23.7
LTW-009,244,90.7,3.235,25.1
LTW-009,245,90.73,3.197,25.4
LTW-009,246,91.61,3.267,23.0
LTW-009,247,91.93,3.153,25.6
LTW-009,248,92.57,3.419,22.8
LTW-009,249,92.09,3.308,20.9
LTW-009,250,92.85,3.4,23.5
LTW-009,251,92.98,3.428,26.1
LTW-009,252,94.11,3.346,22.8
LTW-009,253,93.99,3.442,21.5
LTW-009,254,93.65,3.314,18.6
LTW-009,255,93.92,3.325,23.4
LTW-009,256,94.07,3.344,21.5
LTW-009,257,95.07,3.343,18.1
LTW-009,258,95.42,3.476,21.5
LTW-009,259,95.19,3.325,20.4
LTW-009,260,95.9,3.387,16.7
LTW-009,261,96.09,3.467,20.2
LTW-009,262,96.5,3.412,21.0
LTW-009,263,96.45,3.412,21.7
LTW-009,264,97.01,3.394,20.6
LTW-009,265,97.44,3.529,18.7
LTW-009,266,97.48,3.391,20.7
LTW-009,267,97.87,3.368,20.1
LTW-009,268,98.21,3.47,20.4
LTW-009,269,98.08,3.489,21.6
LTW-009,270,98.2,3.476,21.0
LTW-009,271,98.88,3.483,17.9
LTW-009,272,98.83,3.56,20.5
LTW-009,273,98.73,3.509,19.1
LTW-009,274,98.98,3.493,17.6
LTW-009,275,100.27,3.52,15.5
LTW-009,276,99.99,3.557,18.5
LTW-009,277,100.16,3.517,17.4
LTW-009,278,100.31,3.58,14.0
LTW-009,279,100.59,3.443,16.3
LTW-009,280,101.01,3.563,13.5
LTW-009,281,100.9,3.462,17.6
LTW-009,282,101.42,3.539,16.3
LTW-009,283,101.82,3.6,14.5
LTW-009,284,101.77,3.583,16.0
LTW-009,285,101.85,3.554,17.5
LTW-009,286,102.19,3.561,15.1
LTW-009,287,103.02,3.616,15.4
LTW-009,288,103.0,3.589,14.4
LTW-009,289,102.67,3.633,13.1
LTW-009,290,103.38,3.647,13.9
LTW-009,291,103.25,3.591,13.5
LTW-009,292,103.74,3.667,13.6
LTW-009,293,103.29,3.727,10.9
LTW-009,294,104.01,3.695,13.0
LTW-009,295,104.4,3.682,10.1
LTW-009,296,104.78,3.646,14.7
LTW-009,297,104.99,3.744,14.7
LTW-009,298,104.94,3.643,13.9
LTW-009,299,105.29,3.669,12.2
LTW-009,300,105.33,3.761,10.2
LTW-010,1,1.53,0.109,6.7
LTW-010,2,1.6,0.1,8.4
LTW-010,3,1.84,0.1,6.3
LTW-010,4,1.91,0.133,10.4
LTW-010,5,1.92,0.1,8.2
LTW-010,6,1.81,0.15,7.7
LTW-010,7,2.17,0.111,8.4
LTW-010,8,2.08,0.123,10.8
LTW-010,9,2.14,0.129,6.8
LTW-010,10,2.11,0.1,10.5
LTW-010,11,2.32,0.13,11.5
LTW-010,12,2.29,0.1,8.3
LTW-010,13,2.56,0.173,9.6
LTW-010,14,3.56,0.14,11.1
LTW-010,15,3.25,0.143,8.0
LTW-010,16,3.82,0.139,9.8
LTW-010,17,3.5,0.223,9.3
LTW-010,18,3.91,0.116,9.9
LTW-010,19,4.7,0.308,11.5
LTW-010,20,4.02,0.275,8.7
LTW-010,21,4.54,0.157,10.8
LTW-010,22,4.37,0.13,9.7
LTW-010,23,4.75,0.1,14.3
LTW-010,24,4.66,0.157,9.0
LTW-010,25,4.75,0.192,10.7
LTW-010,26,5.76,0.234,12.7
LTW-010,27,5.77,0.207,8.6
LTW-010,28,5.77,0.172,13.0
LTW-010,29,6.27,0.32,10.6
LTW-010,30,6.51,0.328,12.3
LTW-010,31,6.44,0.244,11.8
LTW-010,32,6.98,0.267,13.2
LTW-010,33,7.55,0.235,9.9
LTW-010,34,7.01,0.247,10.6
LTW-010,35,7.67,0.263,12.2
LTW-010,36,8.05,0.354,10.3
LTW-010,37,8.22,0.385,11.7
LTW-010,38,8.45,0.322,10.7
LTW-010,39,9.0,0.307,14.4
LTW-010,40,9.53,0.371,14.5
LTW-010,41,9.66,0.375,13.6
LTW-010,42,10.36,0.451,11.9
LTW-010,43,10.45,0.364,14.3
LTW-010,44,10.59,0.378,12.4
LTW-010,45,11.21,0.479,13.0
LTW-010,46,11.33,0.41,13.6
LTW-010,47,12.07,0.555,14.7
LTW-010,48,11.76,0.363,11.3
LTW-010,49,12.17,0.515,12.3
LTW-010,50,12.73,0.482,16.4
LTW-010,51,12.72,0.549,15.5
LTW-010,52,13.47,0.496,17.8
LTW-010,53,13.73,0.463,15.0
LTW-010,54,14.08,0.507,15.6
LTW-010,55,14.89,0.59,13.8
LTW-010,56,15.56,0.586,14.6
LTW-010,57,14.97,0.655,15.7
LTW-010,58,16.3,0.649,16.2
LTW-010,59,15.95,0.607,15.4
LTW-010,60,16.98,0.644,16.6
LTW-010,61,17.37,0.789,15.4
LTW-010,62,17.91,0.769,16.1
LTW-010,63,18.22,0.699,17.3
LTW-010,64,18.38,0.688,16.8
LTW-010,65,18.99,0.745,17.1
LTW-010,66,20.01,0.831,19.8
LTW-010,67,20.31,0.78,16.0
LTW-010,68,21.23,0.99,17.5
LTW-010,69,20.75,0.78,19.9
LTW-010,70,22.12,0.916,18.4
LTW-010,71,22.92,0.782,18.4
LTW-010,72,22.96,0.922,19.6
LTW-010,73,23.56,0.932,20.2
LTW-010,74,24.26,0.901,22.2
LTW-010,75,24.8,0.876,20.4
LTW-010,76,25.11,0.934,18.2
LTW-010,77,25.52,0.989,21.5
LTW-010,78,25.5,1.101,21.7
LTW-010,79,26.26,1.006,16.6
LTW-010,80,27.72,1.082,18.7
LTW-010,81,27.61,1.069,21.9
LTW-010,82,28.22,1.043,21.1
LTW-010,83,29.22,1.132,20.5
LTW-010,84,29.21,1.022,21.2
LTW-010,85,29.85,1.211,18.2
LTW-010,86,31.06,1.198,21.3
LTW-010,87,31.46,1.247,20.4
LTW-010,88,32.0,1.215,20.5
LTW-010,89,33.19,1.234,21.0
LTW-010,90,33.2,1.382,24.0
